0.42 0.560 0.450 434.357 472.039 -4.157 421.532 473.372 -5.793
0.42 0.560 0.460 434.244 472.212 -4.189 421.779 473.497 -5.777
0.42 0.560 0.470 434.145 472.386 -4.218 422.037 473.624 -5.760
0.42 0.570 0.000 440.714 469.180 -3.128 418.900 471.341 -5.891
0.42 0.570 0.010 440.714 469.180 -3.128 418.900 471.341 -5.891
0.42 0.570 0.020 440.714 469.180 -3.128 418.900 471.341 -5.891
0.42 0.570 0.030 440.713 469.180 -3.129 418.900 471.341 -5.891
0.42 0.570 0.040 440.712 469.180 -3.129 418.900 471.342 -5.891
0.42 0.570 0.050 440.709 469.181 -3.129 418.900 471.342 -5.891
0.42 0.570 0.060 440.703 469.183 -3.130 418.900 471.344 -5.891
0.42 0.570 0.070 440.694 469.186 -3.131 418.900 471.346 -5.891
0.42 0.570 0.080 440.681 469.191 -3.133 418.900 471.349 -5.891
0.42 0.570 0.090 440.662 469.197 -3.136 418.900 471.354 -5.892
0.42 0.570 0.100 440.636 469.205 -3.140 418.900 471.360 -5.893
0.42 0.570 0.110 440.601 469.217 -3.145 418.901 471.368 -5.893
0.42 0.570 0.120 440.558 469.231 -3.152 418.901 471.379 -5.895
0.42 0.570 0.130 440.504 469.249 -3.160 418.902 471.392 -5.896
0.42 0.570 0.140 440.438 469.271 -3.169 418.903 471.408 -5.897
0.42 0.570 0.150 440.361 469.297 -3.181 418.905 471.428 -5.899
0.42 0.570 0.160 440.270 469.327 -3.195 418.907 471.450 -5.901
0.42 0.570 0.170 440.165 469.363 -3.210 418.911 471.477 -5.904
0.42 0.570 0.180 440.046 469.404 -3.228 418.916 471.507 -5.906
0.42 0.570 0.190 439.913 469.451 -3.248 418.922 471.541 -5.909
0.42 0.570 0.200 439.766 469.503 -3.270 418.931 471.580 -5.912
0.42 0.570 0.210 439.605 469.562 -3.295 418.942 471.623 -5.916
0.42 0.570 0.220 439.430 469.626 -3.322 418.956 471.671 -5.919
0.42 0.570 0.230 439.243 469.697 -3.350 418.974 471.723 -5.922
0.42 0.570 0.240 439.044 469.774 -3.381 418.996 471.780 -5.926
0.42 0.570 0.250 438.834 469.857 -3.414 419.023 471.841 -5.929
0.42 0.570 0.260 438.615 469.947 -3.449 419.056 471.907 -5.932
0.42 0.570 0.270 438.387 470.043 -3.485 419.095 471.977 -5.935
0.42 0.570 0.280 438.153 470.145 -3.522 419.141 472.052 -5.937
0.42 0.570 0.290 437.913 470.253 -3.561 419.194 472.132 -5.939
0.42 0.570 0.300 437.670 470.367 -3.601 419.256 472.216 -5.941
0.42 0.570 0.310 437.424 470.487 -3.642 419.327 472.304 -5.942
